-0.1272457,	51.5289027
-0.12726683,	51.50534493
-0.12771606,	51.50724666
-0.127758,	51.507351
-0.1280129,	51.5073138
-0.12805556,	51.50805556
-0.12805556,	51.50805556
-0.12805556,	51.50805556
-0.12805556,	51.50805556
-0.12805556,	51.50805556
-0.1280799,	51.5127831
-0.1281041,	51.50009654
-0.128365,	51.511271
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
-0.12961888,	51.51643416
